t,x,y,event_type,vel,
1,171.29,64.579,0,771.07
1,235.08,88.632,0,693.77
1,281.14,106.12,0,538.89
1,297.54,112.51,0,307.11
1,272.52,103.34,0,3.002
1,272.23,103.55,0,2.7616
1,272.01,103.64,0,1.6781
1,271.88,103.61,0,1.3906
1,271.95,103.42,0,2.3958
1,272.18,103.07,0,2.6237
1,272.36,102.81,0,1.8287
1,272.43,102.62,0,1.8791
1,272.18,102.61,0,2.9165
1,271.79,102.91,0,3.3121
1,271.4,103.24,0,2.7254
1,271.25,103.5,0,1.9334
1,271.33,103.6,0,1.1099
1,271.63,103.53,0,1.89
1,271.92,103.42,0,2.0877
1,272.17,103.29,0,2.1448
1,272.06,103.2,0,1.7153
1,271.99,103.27,0,1.2946
1,272.07,103.29,0,1.4564
1,272.33,103.28,0,1.2002
1,272.52,103.3,0,0.73833
1,272.57,103.44,0,1.0335
1,272.33,103.43,0,0.7778
1,272.07,103.46,0,1.5216
1,271.89,103.3,0,2.2363
1,272.05,103.07,0,2.8289
1,272.31,102.7,0,3.5976
1,272.73,102.47,0,4.5491
1,273.11,102.49,0,5.2146
1,273.5,102.8,0,4.6571
1,273.64,103.07,0,2.979
1,273.68,103.42,0,3.3208
1,273.67,103.65,0,2.8984
1,273.52,103.89,0,2.3627
1,273.06,103.84,0,3.4237
1,272.7,103.51,0,4.0235
1,272.52,103.1,0,4.0792
1,272.83,102.7,0,4.4355
1,273.27,102.37,0,4.5107
1,273.66,102.13,0,3.5405
1,273.91,102.11,0,3.0615
1,274.02,102.37,0,3.6845
1,273.9,102.63,0,4.4536
1,273.89,102.89,0,5.1202
1,274.18,103.2,0,5.2507
1,274.65,103.48,0,6.2569
1,275.25,103.66,0,5.8124
1,275.78,103.74,0,4.0507
1,275.96,103.74,0,1.6431
1,275.88,103.71,0,0.9363
1,275.67,103.67,0,2.5833
1,275.37,103.5,0,2.8736
1,275.35,103.21,0,2.1835
1,275.35,102.94,0,1.2199
1,275.5,102.75,0,1.1826
1,275.69,102.77,0,2.4519
1,275.8,103.03,0,3.6348
1,275.82,103.48,0,4.5947
1,275.84,104,0,5.0807
1,275.84,104.33,0,3.9871
1,276.03,104.47,0,4.2543
1,276.39,104.44,0,5.0505
1,276.74,104.31,0,5.9027
1,277.22,104.1,0,6.6086
1,277.76,103.82,0,6.5454
1,278.2,103.84,0,6.2489
1,278.52,104.07,0,5.6096
1,278.86,104.37,0,4.8827
1,279.09,104.71,0,3.6852
1,279.31,104.88,0,2.1809
1,279.38,104.9,0,1.872
1,279.22,104.91,0,2.2211
1,278.93,104.74,0,2.9553
1,278.57,104.79,0,3.2166
1,278.22,104.91,0,2.4733
1,278.09,104.91,0,1.7702
1,278.08,104.85,0,2.0566
1,278.24,104.57,0,3.0924
1,278.52,104.15,0,2.8012
1,278.64,103.99,0,1.458
1,278.75,103.93,0,1.4736
1,278.77,104.07,0,3.5322
1,278.69,104.54,0,5.4042
1,278.73,105.08,0,6.3747
1,278.56,105.54,0,7.3578
1,278.48,106.04,0,6.9367
1,278.57,106.47,0,5.831
1,278.71,106.88,0,5.1917
1,278.95,107.14,0,4.73
1,279.24,107.25,0,4.4794
1,279.63,107.36,0,3.7819
1,279.98,107.26,0,3.303
1,280.04,107.15,0,1.7376
1,279.98,107.31,0,3.0872
1,279.96,107.63,0,3.8343
1,279.95,108,0,4.1503
1,279.93,108.33,0,4.761
1,279.72,108.63,0,4.8406
1,279.54,108.81,0,4.7879
1,279.21,108.86,0,4.5226
1,278.84,109.03,0,4.1663
1,278.67,109.22,0,5.461
1,278.76,109.56,0,7.5578
1,278.86,110.21,0,8.2868
1,279.02,110.89,0,8.3673
1,278.93,111.55,0,8.1838
1,278.81,111.98,0,8.4561
1,278.71,112.48,0,8.3915
1,278.91,113.02,0,7.6345
1,279.29,113.44,0,6.0754
1,279.52,113.73,0,5.8102
1,279.38,114.21,0,6.7249
1,279.04,114.61,0,6.3732
1,278.6,114.84,0,6.8258
1,278.31,115.14,0,6.8227
1,278.48,115.69,0,8.2839
1,279.15,116.37,0,9.57
1,279.82,117.02,0,9.1026
1,280.5,117.37,0,6.9881
1,280.74,117.62,0,4.9217
1,280.69,117.73,0,2.7291
1,280.47,117.61,0,1.9266
1,280.3,117.71,0,2.3618
1,280.33,117.87,0,3.2042
1,280.46,118.16,0,4.6619
1,280.73,118.49,0,5.9974
1,281.11,118.77,0,7.2077
1,281.47,119.11,0,7.1361
1,281.91,119.44,0,6.5957
1,282.23,119.66,0,5.4594
1,282.59,119.83,0,5.0924
1,282.85,119.88,0,4.9386
1,282.89,119.99,0,6.025
1,282.97,120.17,0,8.5135
1,283.17,120.8,0,10.038
1,283.41,121.77,0,10.481
1,283.71,122.73,0,9.9659
1,283.9,123.51,0,8.173
1,283.96,123.98,0,5.7035
1,284.11,124.02,0,3.4486
1,284.2,123.78,0,2.4238
1,284.4,123.43,0,2.9407
1,284.69,123.35,0,3.2853
1,284.84,123.4,0,3.6023
1,285.1,123.43,0,4.1968
1,285.4,123.45,0,2.6924
1,285.45,123.31,0,1.8225
1,285.71,123.12,0,2.8548
1,285.84,123.26,0,3.8756
1,285.71,123.65,0,4.9873
1,285.53,124.32,0,4.3773
1,285.28,124.87,0,3.1546
1,285.29,125.16,0,3.0914
1,285.72,125.09,0,4.2629
1,286.03,124.63,0,5.9307
1,286.58,124.04,0,7.0195
1,287.17,123.7,0,5.0622
1,287.38,123.65,0,4.6325
1,287.6,124.14,0,6.819
1,287.55,124.86,0,7.3669
1,287.47,125.65,0,6.283
1,287.61,126.16,0,5.686
1,287.43,126.4,0,5.5698
1,287.44,126.5,0,4.6966
1,287.64,126.63,2,3.1764
1,287.59,126.76,2,3.6159
1,287.57,127.07,2,5.954
1,287.87,127.37,2,17.452
1,287.64,127.67,2,37.323
1,285.46,127.72,2,59.333
1,280.35,127.62,2,77.449
1,273.91,127.44,2,92.317
1,266.73,127.03,2,106.35
1,258.42,125.96,2,112.55
1,250.23,124.69,2,106.49
1,243.58,123.49,2,87.31
1,238.41,122.73,2,63.52
1,234.46,122.95,2,41.594
1,232.19,123.69,2,22.953
1,232.45,124.73,3,8.0534
1,234.49,125.65,3,19.627
1,236.81,125.99,3,27.166
1,239.29,125.96,3,27.688
1,241.29,125.73,3,23.91
1,242.9,125.42,3,16.096
1,243.78,125.41,3,7.6335
1,244,125.36,3,0.52811
1,243.41,125.48,1,5.6055
1,242.33,125.58,1,9.3639
1,241.23,125.76,1,10.258
1,240.44,125.87,1,7.5592
1,239.93,125.85,1,3.942
1,240.03,125.84,1,1.9137
1,240.33,125.76,1,5.7552
1,240.92,125.79,1,8.7526
1,241.6,126.21,1,10.391
1,242.19,126.94,1,11.075
1,242.67,127.9,1,11.137
1,242.98,128.7,1,9.6332
1,243.28,129.2,1,6.2265
1,243.44,129.42,1,2.8129
1,243.35,129.27,1,1.7998
1,243.14,128.97,1,1.6814
1,242.9,128.8,1,2.1681
1,242.6,128.94,1,3.8205
1,242.47,129.33,1,5.0022
1,242.52,129.86,1,4.7755
1,242.66,130.43,1,3.8903
1,242.87,130.77,1,2.3746
1,242.87,130.81,1,0.82148
1,242.88,130.54,1,2.9577
1,242.81,129.96,1,4.1312
1,242.66,129.58,1,4.1847
1,242.41,129.38,1,3.7129
1,242.07,129.54,1,5.0175
1,241.65,129.97,1,6.4361
1,241.27,130.33,1,6.4865
1,240.91,130.7,1,6.768
1,240.71,130.94,1,5.9434
1,240.47,131.15,1,4.6768
1,240.31,131.28,1,4.8188
1,240.04,131.41,1,4.9078
1,239.95,131.66,1,6.13
1,239.68,131.95,1,7.524
1,239.11,132.16,1,7.8683
1,238.53,132.44,1,7.2448
1,237.85,132.57,1,5.8396
1,237.38,132.82,1,3.3666
1,237.43,132.83,1,1.5793
1,237.68,132.81,1,1.685
1,238,132.7,1,2.6123
1,237.91,132.72,1,4.5467
1,237.36,132.98,1,6.3047
1,236.87,133.56,1,7.3321
1,236.49,134.14,1,7.3093
1,236.36,134.8,1,6.8163
1,236.62,135.31,1,4.9191
1,236.93,135.5,1,3.7704
1,237.17,135.47,1,2.3503
1,237.19,135.39,1,1.2478
1,236.97,135.36,1,2.7135
1,236.87,135.47,1,4.3616
1,236.65,135.65,1,5.421
1,236.29,136.02,1,5.9734
1,235.77,136.35,1,5.7716
1,235.34,136.58,1,4.5855
1,235.19,136.79,1,3.4916
1,235.26,136.88,1,3.5047
1,235.46,136.99,1,4.7871
1,235.67,137.23,1,6.0011
1,235.68,137.69,1,6.9907
1,235.59,138.38,1,7.8309
1,235.29,138.99,1,7.6787
1,235.03,139.57,1,6.995
1,234.85,139.91,1,6.1376
1,234.7,140.08,1,4.5853
1,234.73,140.21,1,3.7752
1,234.69,140.32,1,4.5898
1,234.5,140.58,1,5.6077
1,234.18,140.93,1,5.9748
1,233.71,141.23,1,5.6895
1,233.27,141.42,1,5.0231
1,232.89,141.48,1,3.8707
1,232.63,141.43,1,2.6495
1,232.68,141.33,1,1.5634
1,232.77,141.23,1,3.055
1,232.96,141.4,1,5.5422
1,233.11,141.84,1,8.3052
1,233.15,142.57,1,10.408
1,233.14,143.47,1,11.86
1,233.34,144.34,1,13.351
1,233.72,145.08,1,13.906
1,234.07,145.89,1,14.09
1,234.54,146.63,1,14.885
1,235.28,147.44,1,14.791
1,235.67,148.25,1,15.717
1,235.95,149.18,1,17.126
1,236.16,150.28,1,17.951
1,236.58,151.34,1,18.468
1,237.21,152.51,1,18.375
1,237.57,153.68,1,19.144
1,237.82,154.88,1,19.056
1,237.97,156.16,1,18.971
1,237.73,157.34,1,17.529
1,237.71,158.44,1,16.366
1,237.59,159.48,1,16.148
1,237.8,160.48,1,15.494
1,238.45,161.32,1,15.373
1,239.06,161.99,1,14.635
1,239.56,162.82,1,14.297
1,240.04,163.65,1,13.408
1,240.42,164.52,1,12.106
1,240.51,165.31,1,10.506
1,240.25,165.88,1,9.9338
1,239.94,166.43,1,9.9865
1,239.57,167.01,1,7.9665
1,239.23,167.47,1,5.8778
1,238.98,167.78,1,4.3363
1,239.17,167.99,1,3.3248
1,239.53,168.15,1,2.5159
1,239.76,168.17,1,1.486
1,239.82,168.15,1,0.65302
1,239.66,168.18,1,2.6932
1,239.35,168.28,1,4.8196
1,239.02,168.09,1,7.8086
1,238.5,167.6,1,10.613
1,238.19,166.79,1,12.15
1,238.05,165.85,1,14.137
1,238.11,164.67,1,15.202
1,238.22,163.61,1,14.397
1,238.38,162.65,1,13.052
1,238.51,161.78,1,10.597
1,238.7,161.22,1,8.5915
1,238.73,160.85,1,6.2857
1,238.84,160.55,1,5.1369
1,239.17,160.53,1,5.7021
1,239.66,160.65,1,8.5879
1,240.35,160.86,1,11.44
1,241.06,161.37,1,12.931
1,241.6,162.06,1,14.522
1,242.1,163.05,1,17.257
1,242.74,164.2,1,17.291
1,243.36,165.24,1,16.207
1,244.01,166.16,1,14.925
1,244.67,166.74,1,13.618
1,245.55,166.9,1,12.522
1,246.4,167.08,1,11.625
1,246.91,167.33,1,10.103
1,247.3,167.69,1,9.4741
1,247.57,168.32,1,11.943
1,247.46,169.28,1,13.407
1,247.4,170.35,1,14.267
1,247.61,171.27,1,14.195
1,248.23,172.15,1,12.8
1,248.83,172.95,1,10.763
1,249.27,173.51,1,8.6339
1,249.6,173.67,1,7.6254
1,249.61,173.91,1,5.7028
1,249.6,174.19,1,4.2389
1,249.8,174.43,1,2.0842
1,249.98,174.44,1,1.6111
1,250.2,174.56,1,2.8941
1,250.33,174.51,1,3.2358
1,250.39,174.19,1,3.1581
1,250.49,173.97,1,2.8114
1,250.69,174.13,1,3.1455
1,251.07,174.28,1,4.5702
1,251.45,174.61,1,5.831
1,251.72,174.82,1,4.8537
1,251.94,175.12,1,3.9187
1,252.1,175.31,1,2.5344
1,251.97,175.25,1,2.5201
1,251.85,175.39,1,3.9066
1,251.65,175.65,1,4.8435
1,251.42,175.98,1,5.5647
1,251.18,176.44,1,5.643
1,251.1,176.76,1,5.4985
1,251.08,177.08,1,5.4729
1,250.98,177.36,1,6.2001
1,250.68,177.56,1,6.6714
1,250.39,177.95,1,6.4054
1,250.15,178.38,1,6.6936
1,249.97,178.78,1,7.3532
1,249.79,179.2,1,8.7503
1,249.62,179.61,1,9.3761
1,249.51,180.16,1,10.726
1,249.27,180.83,1,11.59
1,248.97,181.69,1,12.625
1,248.59,182.71,1,13.443
1,248.17,183.45,1,14.896
1,247.33,183.77,1,17.984
1,246.28,183.81,1,23.914
1,244.58,183.73,1,29.6
1,242.38,183.71,1,34.435
1,239.57,183.92,1,36.823
1,236.69,184.25,1,35.687
1,234.26,184.78,1,32.551
1,232.3,185.05,1,27.946
1,230.72,184.9,1,22.999
1,229.66,184.62,1,16.142
1,228.78,184.37,1,10.385
1,228.25,184.43,1,4.7333
1,228.01,184.67,1,4.1574
1,228.3,185.13,1,7.2269
1,229.16,185.83,1,9.3804
1,230.12,186.24,1,9.1101
1,230.86,186.51,1,6.0644
1,231.17,186.59,1,1.9603
1,231.04,186.68,1,3.2547
1,230.45,186.58,1,7.0849
1,229.61,186.26,1,8.8819
1,228.89,185.91,1,8.6336
1,228.33,185.65,1,6.6317
1,227.97,185.5,1,5.0551
1,227.8,185.69,1,3.6204
1,227.76,185.74,1,2.7006
1,227.74,185.84,1,2.1943
1,227.68,185.57,1,2.6386
1,227.47,185.35,1,3.3809
1,227.25,185.21,1,4.0183
1,226.84,185,1,3.5914
1,226.53,185.18,1,3.2529
1,226.36,185.57,1,4.4673
1,226.42,185.85,1,5.9074
1,226.53,186.26,1,6.8618
1,226.79,186.48,1,8.6376
1,226.88,187.11,1,11.608
1,226.82,188.12,1,13.582
1,226.57,188.99,1,14.064
1,226.19,190.06,1,15.472
1,226.01,191.16,1,15.739
1,226.19,192.22,1,14.884
