t,x,y,event_type,vel,
1,220.18,43.449,0,947.34
1,302.31,59.846,0,853.28
1,NaN,NaN,4,NaN
1,383.26,75.789,0,381.67
1,351.68,69.396,0,3.8467
1,352.03,69.306,0,3.781
1,352.16,69.195,0,2.3418
1,352.29,68.936,0,1.2139
1,352.41,68.892,0,1.0713
1,352.11,69.037,0,2.4537
1,351.81,69.108,0,2.9932
1,351.62,69.372,0,2.5554
1,351.39,69.534,0,1.6401
1,351.39,69.544,0,1.5534
1,351.41,69.503,0,0.77745
1,351.44,69.353,0,0.15406
1,351.49,69.239,0,0.82278
1,351.36,69.399,0,1.3132
1,351.26,69.512,0,1.1331
1,351.23,69.82,0,1.054
1,351.18,69.831,0,0.93616
1,351.14,69.605,0,0.93355
1,350.99,69.555,0,2.2585
1,351.22,69.501,0,3.4755
1,351.46,69.38,0,6.0125
1,351.69,69.098,0,6.4427
1,351.97,68.477,0,6.6941
1,352.03,67.985,0,7.1388
1,352.13,67.277,0,6.665
1,352.14,66.793,0,5.1554
1,352.13,66.641,0,3.8057
1,352.68,66.825,0,3.6837
1,353.06,67.025,0,1.4706
1,353.24,67.027,0,2.2243
1,353.18,66.948,0,4.6765
1,352.79,66.605,0,6.9331
1,352.41,65.817,0,7.4936
1,352.01,65.235,0,7.12
1,351.62,64.683,0,6.1372
1,351.46,64.703,0,4.5859
1,351.28,64.983,0,5.1351
1,350.8,65.636,0,4.9949
1,350.45,66.205,0,4.2184
1,350.4,66.232,0,3.5072
1,350.19,65.884,0,3.036
1,350.04,65.879,0,2.3692
1,350.16,65.924,0,1.5978
1,350.19,66.244,0,2.7358
1,350.36,66.671,0,2.2701
1,350.36,67.161,0,2.2267
1,350.39,67.259,0,3.5851
1,350.3,66.722,0,7.2929
1,349.62,65.834,0,9.0438
1,349.01,65.294,0,8.6451
1,348.51,64.71,0,5.1843
1,348.2,64.33,0,1.18
1,348.48,64.408,0,4.0663
1,348.98,64.902,0,8.1324
1,349.55,65.783,0,8.8501
1,350.07,66.489,0,7.5772
1,350.3,67.043,0,4.2523
1,350.32,67.298,0,4.6328
1,349.7,67.181,0,7.0738
1,348.87,66.945,0,8.1865
1,348.11,66.69,0,7.7961
1,347.5,66.362,0,6.7455
1,347.32,66.085,0,4.889
1,347.46,65.785,0,6.2427
1,348.02,65.366,0,7.5978
1,348.61,64.693,0,7.7958
1,348.92,64.258,0,6.2144
1,349.04,63.962,0,4.1129
1,349.05,63.802,0,1.0922
1,349.02,63.801,0,2.0134
1,348.85,63.852,0,3.2233
1,348.53,64.164,0,4.9747
1,348.18,64.399,0,4.2801
1,347.69,64.5,0,2.943
1,347.56,64.64,0,4.6398
1,347.88,64.791,0,6.8434
1,348.38,65.148,0,8.7838
1,348.88,65.837,0,11.191
1,349.38,66.677,0,10.666
1,349.62,67.578,0,9.7429
1,349.59,68.277,0,8.7249
1,349.29,68.724,0,7.4159
1,349.01,68.948,0,5.2095
1,348.82,69.093,0,2.8663
1,348.81,69.226,0,1.9363
1,348.81,69.375,0,1.6839
1,349.22,69.653,0,3.2049
1,349.51,69.511,0,5.6269
1,349.72,68.907,0,8.3904
1,349.91,68.034,0,8.1118
1,349.76,67.207,0,6.9389
1,349.63,66.725,0,5.9776
1,349.61,66.407,0,4.5187
1,349.45,66.452,0,3.6443
1,349.31,66.724,0,2.4797
1,349.04,66.589,0,2.219
1,348.76,66.374,0,2.2914
1,348.66,66.185,0,0.57799
1,348.6,66.217,0,1.8868
1,348.76,66.648,0,3.2905
1,349.05,66.929,0,4.1771
1,349.5,67.256,0,3.4851
1,349.77,67.192,0,2.3078
1,349.88,66.872,0,2.1933
1,349.97,66.702,0,1.7505
1,349.93,66.611,0,0.76285
1,349.85,66.648,0,1.2422
1,349.78,66.805,0,1.9862
1,349.58,66.768,0,1.363
1,349.56,66.724,0,1.7355
1,349.41,66.607,0,2.2902
1,349.33,66.758,0,4.218
1,349.48,67.169,0,6.2628
1,349.67,67.805,0,6.8259
1,350.02,68.407,0,7.2812
1,350.23,68.975,0,5.8448
1,350.37,69.283,0,2.8324
1,350.59,69.089,0,2.0242
1,350.47,68.925,0,3.8885
1,350.21,68.871,0,6.3696
1,349.75,69.247,0,8.2936
1,349.22,70.089,0,8.7085
1,348.88,70.736,0,8.7387
1,348.74,71.537,0,9.7641
1,348.83,72.202,0,8.4726
1,349.12,72.416,0,6.5349
1,349.16,72.622,0,6.3601
1,349.17,72.952,0,6.141
1,349.19,73.392,0,7.7651
1,349.38,73.978,0,9.4572
1,349.68,74.559,0,8.3134
1,349.86,75.181,0,7.873
1,349.8,75.685,0,8.5678
1,349.84,75.957,0,10.736
1,349.91,76.502,0,12.673
1,350.22,77.314,0,15.178
1,350.84,78.057,0,18.282
1,351.56,79.298,0,21.928
1,352.03,81.084,0,25.078
1,352.33,82.978,0,24.777
1,352.49,84.678,0,22.052
1,352.62,85.974,0,19.421
1,352.71,87.217,0,17.632
1,352.73,88.158,0,14.834
1,352.78,88.66,0,12.539
1,352.74,89.137,0,13.77
1,352.77,89.997,0,15.168
1,353.07,91.052,0,17.62
1,353.44,92.321,0,19.22
1,353.86,93.636,2,19.186
1,354.21,94.887,2,20.328
1,354.41,96.047,2,22.798
1,354.49,97.175,2,26.259
1,354.47,98.729,2,29.26
1,354.34,101.18,2,29.808
1,353.85,102.81,2,36.215
1,353.39,103.57,2,61.736
1,353.13,106.78,2,90.904
1,353.33,110.51,2,145.49
1,354.39,119.74,2,205.37
1,354.73,133.53,2,284.3
1,352.82,154.99,2,362.64
1,348.23,182.56,2,433.56
1,341.55,214.38,2,473.74
1,334.44,247.76,2,487.54
1,328.12,283.83,2,466.11
1,323.81,313.56,2,416.9
1,322.67,340.56,2,356.31
1,322.72,360.34,2,275.41
1,322.68,374.22,2,207.15
1,322.26,381.69,2,155.36
1,321.75,387.41,2,122.09
1,321.49,392.53,2,99.053
1,321.11,399.07,2,89.878
1,320.46,403.86,2,72.171
1,320.1,409.55,2,64.35
1,319.74,414.13,2,52.174
1,319.67,416.31,2,33.774
1,320.03,416.38,3,17.771
1,321.07,416.16,3,18.508
1,322.85,416.04,3,22.47
1,324.64,416.06,3,25.706
1,326.21,416.78,3,30.354
1,327.3,418.61,3,38.006
1,327.75,421.5,3,47.861
1,327.82,425.55,3,54.386
1,327.53,429.9,3,57.798
1,327.22,433.98,3,56.879
1,327.24,437.76,3,53.663
1,327.55,440.89,3,47.354
1,328.18,443.63,3,40.419
1,328.65,445.97,3,33.722
1,329.06,447.73,3,27.801
1,329.48,449.28,3,24.54
1,329.65,450.32,3,21.419
1,329.75,451.28,3,19.648
1,329.79,452.33,3,19.418
1,330.01,453.6,1,19.965
1,330.35,455.14,1,19.907
1,330.37,456.67,1,18.07
1,330.4,457.8,1,15.493
1,330.34,458.6,1,12.765
1,330.28,459.14,1,10.853
1,330.41,459.57,1,10.175
1,330.68,459.99,1,10.276
1,331.37,460.49,1,11.31
1,332.16,461.17,1,11.989
1,332.64,461.92,1,11.815
1,332.79,462.61,1,11.341
1,332.67,463.35,1,11.484
1,332.32,463.87,1,13.815
1,331.99,464.73,1,15.332
1,331.68,465.79,1,16.783
1,331.6,467.14,1,15.63
1,331.69,468.32,1,14.388
1,331.67,469.31,1,12.453
1,331.57,470.04,1,10.401
1,331.49,470.4,1,8.8554
1,331.26,470.48,1,7.0481
1,331.14,470.87,1,7.6801
1,331.11,471.4,1,8.1824
1,331.17,472.24,1,8.9906
1,331.09,472.83,1,8.1407
1,330.91,473.37,1,7.4451
1,330.91,473.86,1,5.3717
1,330.86,474.13,1,2.4598
1,330.73,474.07,1,1.8047
1,330.71,473.96,1,1.7377
1,330.67,473.82,1,2.5359
1,330.49,473.94,1,3.0524
1,330.29,474.22,1,2.891
1,330.13,474.43,1,3.7428
1,330.29,474.88,1,5.1733
1,330.42,475.23,1,6.5052
1,330.44,475.44,1,6.3994
1,330.48,475.86,1,6.6954
1,330.49,476.23,1,7.2963
1,330.43,476.9,1,8.7825
1,330.4,477.62,1,9.9877
1,330.37,478.16,1,9.3392
1,330.57,478.81,1,9.1054
1,330.67,479.22,1,9.4903
1,330.74,479.79,1,10.74
1,330.9,480.55,1,11.539
1,331.28,481.16,1,12.496
1,331.74,481.93,1,12.97
1,332.15,482.72,1,12.946
1,332.55,483.52,1,13.759
1,332.84,484.43,1,13.451
1,333.11,485.1,1,12.1
1,333.29,485.81,1,11.975
1,333.46,486.61,1,11.691
1,333.7,487.1,1,12.494
1,333.9,487.91,1,13.551
1,333.81,488.87,1,13.491
1,333.45,489.87,1,12.343
1,332.92,490.88,1,10.759
1,332.64,491.49,1,7.9691
1,332.48,491.76,1,6.433
1,332.51,491.8,1,6.2676
1,332.69,491.8,1,5.5799
1,332.92,492.19,1,7.1425
1,333.01,492.96,1,7.846
1,332.85,493.74,1,8.6338
1,332.57,494.29,1,10.173
1,332.27,494.9,1,9.6456
1,331.7,495.26,1,7.3708
1,331.16,495.38,1,5.5256
1,330.77,495.57,1,3.9579
1,330.6,495.67,1,2.0947
1,330.7,495.79,1,1.567
1,330.83,495.49,1,2.9421
1,330.95,495.1,1,4.4326
1,330.84,494.98,1,5.0413
1,330.38,494.7,1,7.0419
1,329.92,494.28,1,7.9113
1,329.32,493.82,1,6.5677
1,329.11,493.33,1,5.1238
1,329.35,493.03,1,5.2226
1,329.88,492.64,1,5.4738
1,330.4,492.49,1,4.5674
1,330.86,492.5,1,3.3674
1,331.11,492.68,1,2.2859
1,331.08,492.9,1,1.3728
1,330.64,492.94,1,3.5436
1,330.3,492.88,1,4.0808
1,330.01,493,1,5.1223
1,329.93,493.24,1,6.3636
1,329.96,493.77,1,7.1076
1,329.93,494.5,1,6.4759
1,330.15,495.09,1,7.3218
1,330.39,495.58,1,7.3924
1,330.57,495.82,1,6.6943
1,330.61,495.97,1,6.6954
1,330.34,496.24,1,7.78
1,330.24,496.7,1,10.874
1,330.16,497.59,1,14.688
1,329.72,498.83,1,17.049
1,329.85,499.89,1,18.213
1,329.92,501.23,1,19.222
1,330.19,502.53,1,19.901
1,330.64,503.82,1,20.076
1,330.76,504.9,1,21.913
1,330.85,506.17,1,22.865
1,330.45,507.66,1,24.689
1,329.69,509.41,1,25.969
1,329.3,511.1,1,26.371
1,328.95,513,1,26.679
1,328.94,514.7,1,26.275
1,329.53,516.35,1,24.953
1,330.04,517.7,1,22.869
1,330.51,519.1,1,22.901
1,330.64,520.33,1,23.233
1,330.84,521.8,1,23.172
1,330.99,523.27,1,22.519
1,331.37,524.76,1,21.931
1,331.87,526.22,1,19.421
1,332.55,527.41,1,18.391
1,333.2,528.19,1,17.006
1,333.67,528.86,1,15.327
1,334.15,529.41,1,14.071
1,334.67,530.03,1,15.331
1,335.05,530.79,1,17.291
1,335.62,531.85,1,20.032
1,336.07,533.29,1,23.064
1,336.28,534.88,1,23.347
1,336.3,536.51,1,23.703
1,336.27,538.29,1,24.442
1,336.72,539.91,1,23.015
1,337.49,541.07,1,20.969
1,338.37,541.96,1,20.09
1,339.43,542.83,1,19.019
1,340.26,543.65,1,18.236
1,340.68,544.61,1,19.048
1,340.87,545.72,1,18.978
1,340.89,546.93,1,20.56
1,341.07,548.51,1,21.195
1,341.38,549.97,1,20.001
1,341.59,551.35,1,17.538
1,341.83,552.73,1,12.512
1,341.72,553.51,1,5.7756
1,341.51,553.55,1,2.2245
