x,y,
199,83.64
199.32,83.18
198.46,82.6
197.26,82.34
196.98,83.34
196.38,84.49
197.17,84.79
197.09,83.86
197.08,83.35
197.56,83.21
197.33,82.44
196.65,82.28
196.46,82.09
195.88,81.59
195.5,80.72
195.49,81.22
194.7,81.86
195.57,81.74
196.56,81.9
196.44,83.32
195.54,83.12
195.54,83.83
195.34,84.61
196.11,84.85
195.81,84.76
195.43,84.19
195.66,84.12
195.43,85.43
194.37,85.86
194.35,85.7
193.71,85.38
194.39,84.83
194.2,86.48
193.79,87.74
193.83,87.91
194.66,88.17
194.77,88.07
195.08,87.78
194.69,88.14
194.34,88.15
194.44,87.41
195.16,87.03
194.13,87.4
193.92,87.85
193.32,87.8
194.75,88.47
194.92,88.42
195.13,88.11
194.53,88.38
193.99,88.62
194.43,88.8
195.14,89.68
194.87,90.51
195.1,90.19
194.85,90.48
194.61,90.97
194.91,91.9
194.71,91.87
194.63,92.35
193.8,91.79
194.37,91.3
194.65,92.09
194.87,92.1
195.44,92.03
194.83,91.85
194.24,91.56
194.26,91.6
194.52,90.75
194.39,91.32
194.89,90.59
196.2,90.6
196.09,91.29
196.74,91.97
196.69,92.07
196.37,91.93
195.72,92.07
195.69,91.49
195.1,91.65
194.49,91.03
195.34,90.99
195.56,90.66
195.94,91.03
196.67,90.53
196.14,90.42
196.03,90.55
196.69,90.47
195.62,90.59
196.19,90.15
195.42,90.16
195.72,90.2
196.52,89.34
196.34,88.56
196.67,88.73
197.36,88.47
197.14,89.26
197.36,89
197.22,89.27
196.53,89.15
197.07,89.23
196.99,89
197.59,89.54
197.2,89.58
197.11,89.3
197.11,88.94
196.75,88.99
196.33,89.78
196.21,89.25
196.47,88.8
196.03,88.91
196.36,88.57
196.23,88.33
196.32,87.99
195.25,87.1
195.2,87.3
194.91,87.76
195.32,87.89
195.08,88.15
194.9,87.99
195.09,87.24
195.24,87.37
195.34,87.63
195.3,87.79
195.78,87.28
196.51,87.38
197.03,87.06
196.88,86.5
197.07,86.79
196.89,87.43
196.55,88.13
196.72,87.92
197.16,87.89
196.34,87.31
196.65,87.75
197.04,87.88
196.96,88.1
196.67,88.82
197.09,89.78
197.54,89.45
197.8,88.95
198.03,88.19
196.89,87.87
196.18,88.3
196.58,88.41
196.96,88.21
198.06,87.32
197.9,86.55
199.69,86.06
199.07,86.25
198.34,86.52
198.39,87.06
197.61,87.54
198.08,88.06
197.9,88.38
197.8,88.32
197.32,88.42
197.39,88.48
197.93,88.35
198.84,88.29
199.46,87.44
200.03,87.54
198.42,87.65
199.29,87.57
199.07,87.87
198.68,87.64
198.92,87.52
200.04,87.77
200,88.74
199.74,88.64
