x,y,
325.82,166.54
325.48,166.56
325.45,166.24
325.16,165.72
324.63,165.9
324.49,166.06
324.14,165.74
323.65,165.69
323.45,165.23
323.14,164.64
323.23,164.37
323.43,163.82
323.43,163.51
323.1,164.1
323.17,163.73
322.38,163.92
322.36,164.13
323.66,163.07
323.22,162.5
324.06,162.05
323.09,161.68
322.97,162.48
322.99,161.35
323.48,161.05
323.38,160.7
323.33,160.8
323.28,161.62
322.51,161.58
323.29,161.38
323.62,160.92
323.39,161.04
324.4,161.56
324.74,162.6
325.58,163.08
326.38,162.8
326.18,161.8
326.85,161.38
326.44,162.13
326.48,162.15
326.33,161.92
326.77,161.69
326.52,161.96
326.76,161.5
327.24,162
327.92,161.62
328,162.34
328.01,162.16
328.42,162.13
327.39,162.41
327.15,162.47
327.46,162.13
327.5,161.26
327.92,162.19
327.45,161.58
326.15,161.77
326.05,160.92
326.72,160.84
326.66,160.63
327.28,160.42
327.61,160.66
326.78,161.2
326.77,161.64
327.06,161.62
327.1,160.49
327.62,159.89
327.55,160.31
326.57,160.91
326.5,161.17
326.65,161.01
326.38,161.51
325.63,161.37
325.19,161.93
325.83,161.73
326.05,161.02
325.8,161.03
326.19,160.82
325.77,160.85
326.06,161.72
326.05,161.73
326.3,161.5
326.08,161.26
325.53,161.52
325.01,161.33
325.41,161.03
325.89,160.31
327.08,161.06
327.5,161
328.17,159.72
328.39,159.26
328.41,158.64
326.76,158.95
327.02,159.36
326.72,159.31
326.94,159.67
327.54,158.62
327.42,158.26
328.32,158.58
328.51,158.52
328.43,158.22
328.66,158.24
327.95,158.56
328.34,158.94
328.45,158.56
328.54,158.13
328.71,158.34
328.24,157.92
327.66,158.42
327.49,158.99
327.29,158.96
328.55,158.71
328.73,158.8
329.2,158.28
329.03,157.52
328.49,157.07
327.71,157.22
327.73,157.27
327.23,157.83
326.69,158.85
327.04,159.62
327.08,160.22
326.88,159.91
326.61,159.45
326.12,159.71
325.6,159.68
325.51,159.95
325.58,160.06
325.61,160.48
325.46,161.02
325.74,160.52
326.1,160.58
326.02,161.15
325.87,160.82
325.9,160.72
326.15,160.48
326.17,160.56
325.66,160.76
326.69,161.28
325.78,161.93
326.21,162.6
326.03,162.61
326.21,162.62
326.21,163.28
326.09,163.78
326.22,163.43
326.67,163.63
327.9,164.12
328.11,164.8
328.94,165.09
329.33,164.92
328.99,165.04
328.51,164.78
328.14,165.09
327.41,165.88
327.72,165.51
328.46,165.71
328.89,165.74
329.29,165.67
328.8,166.11
328.83,165.87
328.69,166
328.4,166.02
329.02,165.61
329.02,165.99
328.91,166.35
328.37,166.53
329.11,166.35
329.17,166.62
328.58,167.35
329.09,167.78
329.37,167.52
328.88,167.94
328.78,167.16
328.89,167.68
328.81,167.35
330.29,166.64
330.8,166.63
331.06,166.97
331.47,166.25
331.05,165.7
331.35,164.85
331.65,164
331.22,164.3
330.15,163.03
328.84,161.26
327.37,159.22
323.77,156.72
322.31,155
320.8,154.01
319.16,153.16
318.09,150.98
315.49,146.81
313.42,143.02
313.17,137.8
312.08,132.3
312.3,127.87
312.14,125.73
311.11,123.56
309.45,119.23
308.01,117.39
306.77,116.19
305.48,113.95
303.67,110.91
301.85,107.9
300.94,105.03
300.92,101.55
301.87,96.03
302.13,91.08
300.64,86.95
298.53,81.04
295.83,77.59
294.09,74.76
291.74,72.46
291.58,71.12
290.24,66.79
289.53,64.58
289.31,60.69
288.12,57.69
286.13,55.24
283.82,53.16
282.23,52.2
280.22,51.21
276.86,50.57
274.17,50.68
272.75,49.62
271.79,48.57
271.61,47.78
270.33,47.73
270.35,47.4
269.5,47.43
268.72,47.63
267.52,47.77
266,48.44
264.69,48.73
264.22,48.52
263.82,48.41
263.08,48.75
263.24,49.35
262.73,48.93
262.23,49.59
262.48,49.44
262.1,50.35
261.11,51.01
261.28,51.26
261.55,51.86
262.21,51.59
261.95,51.44
261.56,51.38
261.38,52.26
262.53,53.13
262.12,53.17
262.08,53.88
261.86,53.82
261.58,54
262.05,54.01
262.38,54.69
262.63,54.75
262.47,54.4
262.36,54.17
263.61,54.3
263.47,54.81
262.59,55.16
263.11,55.34
262.86,55.51
263.47,55.1
263.71,54.9
264,54.46
264.48,54.87
264.31,56.27
263.74,56.18
264.12,56.62
264.08,55.87
265.54,55.08
266.25,54.49
266.15,54.36
266.06,54.02
265.89,53.78
265.77,52.95
265.25,52.95
265.31,52.31
265.82,52.19
265.7,52.52
265.93,52.38
266.87,52.77
267.42,52.8
267.41,52.28
265.6,51.74
265.04,51.26
265.26,51.55
265.07,51.97
264.7,52.99
264.68,52.65
265.08,51.5
265.88,51.43
266.66,51.04
266.37,51.2
266.3,50.96
266.63,50.5
266.3,50.84
267.01,49.51
267.31,50.16
267,50.85
266.95,50.05
266.55,50.52
266.78,50.16
266.92,50.53
267.05,50.83
267.33,51.19
267.38,51.06
268.11,50.92
267.25,51.27
268.09,51.37
267.85,51.9
268.15,51.63
267.83,52.15
267.34,52.15
267.72,52.78
267.62,53.24
268.47,52.81
267.4,53
266.77,53.18
266.69,53.57
266.54,54.05
266.28,53.84
265.93,54.09
265.9,54.35
266.11,54.89
267.03,55.07
266.97,54.61
266.68,54.91
267.37,55.16
267.34,55.13
267.76,54.99
267.62,54.9
267.54,55.24
267.09,55.53
265.94,55.7
266.63,55.82
266.41,55.16
265.87,55.09
266.41,55.2
266.68,55.54
267.65,55.73
267.71,56.16
267.62,56.47
267.04,56.3
266.25,56.53
266.38,57.06
266.51,56.94
266.41,58.11
267.2,58.07
265.88,57.11
266.3,57.1
266.52,56.9
266.88,57.2
266.66,58.32
265.75,58.75
265.35,59.3
265.41,59.05
265.45,58.94
265.98,59.04
265.61,59.63
266.64,59.67
266.34,59.91
266.65,60.94
266.68,60.76
266.9,61.21
268.02,60.32
268.94,60.63
270.02,60.2
271.09,59.32
270.96,58.93
270.68,58.95
268.76,59.07
265.65,59.85
265.4,60.04
263.01,60.01
260.69,59.37
256.81,59.04
251.77,58.53
248.94,59.45
242.37,60.05
239.74,59.46
239.09,60.14
235.36,60.99
228.57,61.64
226.61,62.72
224.75,63.5
223.29,63.25
219.8,64.38
215.28,63.36
212.86,63.37
210.48,63.68
205.64,63.54
200.16,64.2
196.72,64.74
193.06,65.66
189.81,65.97
184.19,66.25
176.97,66.98
170.98,68.79
168.3,69.58
165.2,69.33
158.6,68.72
153.88,67.46
150.05,67.43
147.63,66.96
138.84,67.43
135.17,67.81
130.65,67.66
127.77,67.78
123.93,67.84
120.83,68.65
120.98,68.55
120.61,68.72
120.04,69.3
119.7,70.5
118.55,72.55
116.49,72.4
115.89,73.41
114.57,73.58
113.63,73.7
112.17,74
110.11,73.72
108.58,74.04
107.23,74.38
106.49,74.92
106.32,75.61
106.13,75.5
105.98,75.64
105.34,76.46
105.2,75.85
106.08,75.77
106.05,75.96
105.8,76.02
105.21,76.63
105.01,77.22
104.94,77.12
105.78,76.88
105.97,76.93
106.25,77.23
107.39,77.59
108.09,77.13
109.25,76.92
110.08,76.55
110.77,76.72
111.34,76.66
111.51,76.49
111.64,76.11
111.73,76.59
111.23,76.78
111.19,76.68
111.32,77.71
111.65,76.83
111.72,77.24
111.78,76.75
110.65,77.29
110.11,77.73
109.99,77.14
109.73,77.72
110.6,77.79
110.66,78.05
111.31,78.22
111.68,77.92
112.34,77.51
112.22,77.26
112.98,77.91
112.39,77.38
113.08,76.81
112.09,77.19
110.96,77.52
111.1,77.64
111.69,77.47
112.03,77.18
111.6,77
110.8,77.29
111.87,77.23
112.56,76.77
111.54,76.87
111.65,76.15
112.24,76.21
112.7,75.76
112.98,75.39
114.01,75.34
112.96,76.54
112.9,76.54
113.48,75.91
113.03,75.7
112.8,75.66
112.2,75.61
111.76,75.87
111.77,74.82
112.53,75.51
113.28,75.87
113.38,76.23
114.5,76.11
114.85,76.16
113.3,76.24
112.47,75.24
112.16,75.73
113.57,75.56
114.64,75.2
114.06,74.94
113.3,74.87
112.12,75.58
113,75.4
113.17,75.23
113.18,74.93
113.46,75
113.47,74.64
114.45,75.35
115.05,75.15
114.61,74.48
114.67,74.34
114.15,75.02
114.08,75.57
114.08,76.06
114.85,76.28
114.53,75.46
114.94,75.34
114.22,75.58
113.69,75.51
113.16,75.7
112.86,75.11
113.21,75.36
114.16,75.52
112.75,75.14
113.57,74.67
115.69,74.18
116.13,73.94
114.29,74.14
114.88,74.36
114.66,74.92
114.42,74.67
115.49,74.94
114.93,75.67
115.07,75.7
116.06,75.63
117.08,75.41
117.01,75.59
114.49,76.42
116.08,75.71
114.59,75.48
115.01,75.22
114.78,75.47
113.67,74.85
115.01,75.16
115.85,75.26
115.8,75.11
115.83,75.17
115.76,75.25
115.9,74.68
116.23,73.85
116.52,73.65
116.82,74.09
117.21,74.83
117,75.4
