x,y,
509.27,84.62
509.97,84.81
510.11,84.74
509.56,85.41
508.81,86.5
509.38,87.23
509.17,86.85
508.8,86.13
509.31,86.59
510.12,87.4
510.59,87.16
510.73,87.53
510.31,87.25
509.96,85.93
509.17,85.09
509.21,85.12
509.28,85.75
509.66,85.71
509.96,86.01
510.39,86.31
509.72,86.27
509.46,86.58
509.67,86.17
510.49,86.1
510.67,86.01
511.5,86.03
511.71,85.67
510.51,86.2
510.71,86.23
510.62,86
510.6,85.68
510.53,84.64
510.41,84.73
511.02,85.16
510.27,85.33
510.06,85.67
510.29,87.23
510.76,87.74
511.61,88.14
511.88,87.49
512.3,86.08
511.66,86.44
510.9,85.81
510.2,84.96
510.38,84.38
510.37,83.47
510.18,84.36
510.72,84.67
510.54,84.47
509.21,84.07
509.3,83.55
509.55,83.58
510.03,84.1
511.39,84.62
511.46,84.58
511.67,84.88
510.73,84.84
510.69,84.89
510.48,84.82
511.19,84.8
511.45,84.59
510.29,84.92
510.6,85.64
510.22,84.67
509.6,84.94
510.43,84.69
510.49,84
510.98,83.83
510.91,83.73
510.61,83.5
510.46,83.77
511,84.46
511.18,84.53
510.94,83.7
510.82,84.51
510.14,84.29
510.32,84.86
510.31,85.23
511.06,83.56
510.85,83.05
510.39,83.57
510.56,84.5
510.5,86.25
510.91,87.42
509.52,86.79
509.15,87.09
508.22,87.26
507.17,87.22
506.65,87.8
506.1,87.73
503.6,88.14
497.61,87.98
491.55,87.33
487.12,87.61
481.46,87.8
473.19,86.59
464.81,86.01
455.71,84.77
449.09,84.02
438.42,83.55
428.36,81.67
420.8,80.83
411.2,80.23
403.68,78.43
397.9,77.89
393.96,77.06
391,75.63
387.36,74.11
384.04,72.27
381.58,72.73
380.1,71.66
377.13,71.01
375.49,69.89
374.07,68.75
370.33,68.05
367.03,68.46
362.05,68.32
356.38,68.08
346.42,68.58
338.57,68.83
331.89,69.35
322.82,69.03
316,68.16
304.83,68.61
298.5,69.58
289.33,69.3
284.66,69.45
272.7,69.04
268.42,69.25
265.46,69.77
263.45,69.59
258.92,69.2
255.77,69.11
254.43,68.93
253.07,69.26
252.56,69.44
252.11,69.36
251.44,70.04
251.98,70.1
254.14,69.72
256.33,69.23
258.19,68.48
261.04,67.82
263.87,66.11
265.8,66.39
267.79,65.81
267.77,65.41
268.66,64.98
269.03,65.56
267.99,65.92
267.54,66.94
266.97,67.4
265.52,66.81
265.45,66.36
263.02,66.18
262.01,65.72
260.27,67.29
259.78,67.28
258.81,68
258.51,67.64
258.66,67.88
257.74,67.64
258.31,66.85
258.71,66.42
258.14,67.53
258.86,67.24
258.6,67.45
258.91,67.54
259.99,67
259.61,66.9
259.97,67.49
260.32,67.29
259.65,67.81
259.96,68.03
260.06,68.4
259.79,68.91
260.12,69.11
260.26,68.24
260.3,67.28
261.66,66.85
262.11,66.66
261.9,66.42
261.42,65.99
261.56,66.31
262.44,65.35
262.16,64.94
261,65.84
261.69,66.53
261.77,67.58
262.02,67.41
262.59,66.49
262.32,66.06
262.31,66.27
262.15,66.82
261.85,66.98
262.2,67.61
263,67.41
261.99,67.2
262.23,65.97
261.87,65.51
261.66,65.98
262.25,65.61
262.02,66.57
261.54,65.99
261.98,65.55
261.48,66.13
261.74,66.37
262.16,66.5
262.26,67.05
261.85,66.75
261.24,67.74
260.83,68.34
260.36,68.21
260.78,67.78
261.9,67.17
262.3,66.45
261.59,66.09
260.88,65.83
260.1,66.33
260.3,66.3
259.9,66.02
261.4,66.17
260.92,66.02
260.33,67.09
259.82,67.22
258.53,66.93
258.28,66.74
258.91,66.74
258.87,66.46
257.83,66.29
257.09,66.06
256.41,64.68
255.44,65.93
252.31,67.02
246.4,68.43
242.58,68.5
237.85,68.53
232.27,69.28
223.97,70.83
214.44,71.4
210.78,71.82
199.89,72.09
191.65,71.92
184.29,72.04
179.22,72.21
171.24,71.65
163.73,71.42
156.9,71.99
152.21,72.5
148.22,73.71
143.07,74.26
141.41,74.07
137.38,73.82
135.73,73.56
133.53,74.4
132.2,75.54
131.24,75.21
130.08,75.19
129.09,75.08
128.73,75.07
129.11,75.43
130.2,75.59
130.47,76.52
129.56,77.51
127.03,78.82
124.56,79.29
123.14,77.24
121.4,77.02
121.62,75.91
120.71,75.75
118.95,76.55
118.86,76.1
118.32,75.92
119.41,75.63
120,75.58
120.89,75.09
121.8,74.85
122.95,74.37
124.58,74.64
124.93,75.22
124.71,75.57
124.11,75.45
123.3,73.86
123.71,72.67
122.77,72.77
121.88,72.79
120.71,73.58
118.93,74.3
117.39,73.34
116.48,73.57
116.16,73.84
117.1,73.61
116.03,73.52
117.66,73.38
118.05,73.24
117.77,73.45
117.8,73.21
118.05,71.96
116.99,71.99
118.35,72.56
117.73,73.31
117.87,72.54
117.7,72.91
118.1,73.12
119.6,72.84
119.35,72.69
118.83,73.21
118.44,73.79
118.22,74.99
119.1,74.54
119.76,74.27
119.79,73.57
118.72,73.03
118.71,73.36
118.11,74.21
118.08,74.31
118.64,74.04
118.91,74.74
119.66,75.66
120.06,75.58
120.17,75.07
121.3,74.77
120.6,73.75
120.14,73.68
119.78,74.07
118.76,74.79
119.31,74.57
120.32,74.68
119.9,74.8
119.65,74.68
119.45,74.83
119.13,75.04
119.62,75.17
120.54,75.3
119.42,75.45
118.88,75.79
118.94,75.24
118.89,75.09
119.2,74.76
119.69,74.22
120.09,75.23
119.77,75.43
119.04,74.63
120.17,75.55
119.05,76.47
118.85,75.23
118.56,75.66
119.72,75.5
120.03,75.4
119.97,75.81
119.66,75.75
120.59,75.43
119.42,75.15
120.3,75.48
120.51,75.71
119.96,76.11
120,76.51
120.05,76.83
119.23,77.35
119.43,76.07
118.05,76.57
118.37,76.46
118.9,76.08
119.34,75.73
119.7,75.59
119.83,77.05
119.33,76.71
118.81,76.11
118.35,75.25
118.52,75.64
117.61,75.84
118.22,77.3
119.06,77.23
119.27,77.32
120.28,77.17
119.74,76
119.5,75.35
119.68,75.03
119.14,75.16
118.92,75.87
118.99,75.19
118.46,75.85
118.07,75.88
117.71,76.3
118.1,77.4
118.13,76.18
117.35,76.12
117.29,75.94
117.24,76
117.84,75.18
118.93,75.45
118.9,76.1
119.4,75.99
119.14,75.09
116.53,75.82
115.99,76.83
115.12,77.9
115.26,78.63
116.47,76.96
116.72,76.56
116.93,76.12
116.88,76.34
116.44,76.43
117.52,76.47
117.8,76.86
118.37,76.52
119.54,76.49
119.49,76.73
117.67,76.13
116.59,75.99
115.66,76.14
115.52,75.18
116.27,75.8
117.28,76.11
117.41,76.1
117.52,75.85
117.8,76.45
117.88,76.22
118,75.83
118.17,76.36
117.87,75.56
117.08,74.29
117.3,76.01
117.26,74.66
117.96,74.62
118.58,74.65
118.04,73.32
117.25,72.85
116.81,72.89
117.08,72.79
117.58,74.16
117.58,75.62
116.2,76.12
116.11,76.33
115.96,75.82
116.64,74.9
112.36,74.6
112.29,74.14
108.94,75.71
104.49,75.06
102.13,74.62
98.86,73.93
96.08,72.15
94.44,72.4
92.48,71.48
90.88,71.17
90.23,71.39
90.05,70.32
88.26,70.82
87.33,70.31
86.34,70.55
84.75,70.95
85.23,70.69
86.88,70.38
87.79,70.22
88.62,69.48
89.78,69.84
90.16,70.25
90.74,69.92
91.88,69.18
92.09,69.49
93.4,69.48
93.05,69.59
92.99,69.99
93.8,70.22
93.64,69.72
93.83,69.3
93.64,69.09
92.79,69.1
93.1,69.97
93.13,69.2
92.88,69.26
93.32,69.66
93.76,70.14
94.33,70.13
94.82,70.47
93.64,69.93
92.8,69.23
93.33,68.1
92.72,68.39
92.27,68.81
92.78,69.12
92.77,68.92
92.83,69.43
93.85,69.61
93.91,69.66
93.6,69.17
92.83,68.6
92.38,68.95
91.59,68.72
91.15,68.33
90.78,68.08
91.01,67.66
91.51,66.61
91.82,66.75
91.75,66.55
92.06,66.03
91.73,66.38
91.76,66.83
91.58,68.08
90.02,68.22
90.51,68.22
90.32,68.56
91.29,67.64
92.48,67.53
91.91,67.27
92.49,67.56
92.62,67.72
92.88,67.45
92.51,68.81
92.38,68.22
91.64,69.02
90.49,69.48
91.05,68.2
91.09,68.73
91.55,69.21
91.39,68.25
91.33,68.82
91.52,70.15
91.58,70.01
92.27,70.64
92.55,69.18
92.23,67.84
92.19,67.18
91.48,67.28
91.09,68.2
91.85,67.85
92.23,68.22
92.31,68.06
92.56,68.17
91.91,67.69
91.85,68.38
92.74,67.89
93.2,67.06
93.52,67.96
93.12,68.65
91.61,68.78
91.49,68.43
91.61,66.39
91.36,67.23
91.65,67.59
91.54,68.48
92.66,69.02
92.74,69.17
92.07,68.52
91.16,68.76
90.9,68.48
91.53,68.18
92.01,68.61
92.82,67.69
93.33,68.28
93.69,68.75
93.52,68.87
92.08,68.51
91.53,68.23
90.25,68.67
89.72,68.85
90.77,69.52
91.1,70.39
91.18,69.51
92.45,68.36
91.41,68.28
91.02,68.42
90.81,69.21
90.13,69.48
89.6,70.62
88.6,71.04
88.51,70.98
89.66,71.01
89.94,70.76
90.54,70.21
89.75,70.13
89.48,70.68
89.63,70.85
89.43,70.1
89.38,70.22
89.28,70.87
88.87,70.31
89.03,70.2
89.91,70.87
90.37,71.27
90.66,71.8
90.42,72.3
89.2,72.13
88.87,72.74
89.67,72.69
91.25,72.62
90.8,73.18
90.59,71.71
89.45,71.29
87.87,71.83
88.52,71.67
89.13,70.54
90.03,69.56
89.7,69.43
88.26,69.38
88.44,69.54
89.34,69.96
88.96,70.51
89.27,70.15
89.3,70.18
89.07,70.34
89.49,69.6
89.25,68.91
89.71,69.33
88.91,68.72
88.92,69.54
89.44,70.39
89.77,70.75
90.84,70.24
90.65,69.7
91.82,70.69
92.62,71.42
91.16,69.91
90.23,70.18
88.99,69.79
88.37,69.97
88.33,70.26
89.03,69.6
89.25,69.15
89.53,69.25
89.36,69.53
90.06,70.96
90.27,70.83
90.31,71.52
90.63,71.52
89.65,71.58
89.2,70.82
88.83,70.69
88.79,70.85
90.16,71.07
90.9,70.2
89.19,70.21
88.35,69.64
89.13,70.05
88.58,71.3
90.15,72.05
89.39,72.71
88.04,72.66
88.29,71.74
88.07,70.61
88.14,71.47
87.85,71.88
88.54,72.9
88.96,74.16
89.09,71.99
88.98,72.2
89.05,71.45
88.71,71.95
88.42,72.37
88.35,71.74
86.79,71.58
86.92,71.38
86.89,71.55
87.62,72.11
87.52,72.63
88.01,71.72
87.33,71.44
87.06,71.34
87.51,70.99
87.85,70.9
89.06,71.54
88.64,72.08
87.78,72.19
87.37,72.45
86.98,71.72
87.36,72.24
87.57,71.5
88.19,71.93
88.39,73.04
88.05,73.32
86.57,73.58
87.54,72.62
87.68,73.18
87.73,73.54
87.82,73.41
86.52,74.01
85.99,73.17
87.16,73.41
87.5,73.43
87.62,74.08
87.45,73.29
86.54,73.38
87.21,72.34
87.16,72.18
87.24,72.73
86.42,73.72
86.05,74.58
86.65,73.94
86.74,74.12
87.2,74.24
87.28,73.91
86.32,74.38
86.15,74.5
85.12,74.63
85.04,72.64
86.08,72.5
85.73,72.29
87.25,71.35
88.21,70.74
87.68,70.91
88.01,72.16
86.75,71.83
86.52,72.69
86.45,73.52
86.66,73.7
86.66,73.64
86.26,73.36
86.89,73.84
86.92,72.53
86.43,72.5
85.35,73.12
85.38,74.04
86.44,73.72
85.89,73.29
86.71,72.95
84.96,73.46
85.87,74.16
86.04,74.56
86.45,73.78
87.48,73.18
86.64,73.91
86.39,72.73
86.65,74.1
87.2,74.15
87.38,74.28
87.43,73.64
87.35,73.12
86.77,74.42
86.69,73.78
87.2,74.45
86.85,74.07
86.94,73.55
86.32,73.51
86.25,73.8
86.52,73.42
85.82,73.72
85.95,73.92
86.79,73.71
86.97,74.41
86.8,74.86
86.95,74.37
87.23,73.98
87.82,73.89
87.73,72.95
87.04,73.18
85.46,72.35
85.73,72.88
86.72,73.23
86.55,73.69
86.71,74.98
86.36,75.3
86.68,74.2
87.39,74.17
